Cube ID,Timestamp,Temperature Layer A,Temperature Layer B,Humidity Layer A,Humidity Layer B,Door
1783,2000-01-30 02:00:00,23.089080672912143,24.415533209112514,66.31700405271887,61.85694538980544,1
1035,2000-01-30 03:00:00,23.05113902325567,24.82321255671724,51.89180605821426,60.67301568589297,1
1684,2000-01-30 04:00:00,25.452196976267427,24.175398028612253,67.38131822251793,73.13870331293961,1
1471,2000-01-30 05:00:00,16.93594832084156,21.191237589781327,33.807940403284576,27.41459310891137,0
1506,2000-01-30 06:00:00,22.284366310785067,22.101122367052596,62.19631247770203,63.73350132326212,1
1618,2000-01-30 07:00:00,23.0747021932085,20.50845809652845,42.3772148818492,45.73761132679536,0
1767,2000-01-30 08:00:00,27.035487516446167,23.451763238849352,66.57971993603476,69.27751771394965,1
1766,2000-01-30 09:00:00,23.108613702133493,23.353199035680575,48.145012601776244,85.17793542076097,1
1983,2000-01-30 10:00:00,25.343713277254036,26.1328981337447,79.81241181518683,73.70260926238863,1
1545,2000-01-30 11:00:00,26.368975053108983,23.398943153071766,62.27899070474517,64.98927691543778,1
1176,2000-01-30 12:00:00,28.0294915890165,20.56378436650675,55.69541220738772,66.53846453367558,1
1632,2000-01-30 13:00:00,23.753869434023773,24.609693717170384,74.0969115404204,66.773499006774,1
1194,2000-01-30 14:00:00,27.03682209214511,26.261847713578025,59.51787127050849,73.07596749383538,1
1343,2000-01-30 15:00:00,20.56041289075977,25.31362667599387,64.57549725384389,64.12291490563129,1
1466,2000-01-30 16:00:00,17.40096155432349,12.76683007272198,47.68836945778122,46.12098449796588,0
1471,2000-01-30 17:00:00,14.704179666681219,20.430244504789215,39.513063666074935,32.5374396997936,0
1081,2000-01-30 18:00:00,19.7943602016759,20.51517076698571,44.55177289449762,42.715053394969786,0
1796,2000-01-30 19:00:00,25.201074199444925,20.91162886490241,62.29691534021042,82.80282896668976,1
1046,2000-01-30 20:00:00,20.539436522339955,25.843848115597275,59.86239645716962,77.48031742435991,1
1393,2000-01-30 21:00:00,20.73768847967164,24.54593328215917,47.412524058243584,50.260614017102625,0
1424,2000-01-30 22:00:00,18.159987412565386,19.424036358418668,61.609598857618565,49.10961187464672,0
1603,2000-01-30 23:00:00,19.555925229853795,25.106232514171413,26.84323632595238,41.03465623561718,0
1725,2000-01-31 00:00:00,19.343321933770852,22.139907790085417,76.18919515962793,71.24192899214016,1
1131,2000-01-31 01:00:00,20.786449981732844,27.86915165909808,74.45604421417545,61.40233879430858,1
1714,2000-01-31 02:00:00,24.0985978081887,20.587696611860547,83.27436877793481,73.55741523552959,1
1654,2000-01-31 03:00:00,19.037656560155714,23.831019688680165,66.28467100425286,71.46983282525566,1
1014,2000-01-31 04:00:00,20.12718749258178,23.98708603386065,71.05061065576253,83.62939070074725,1
1753,2000-01-31 05:00:00,26.023230609063056,18.907100498158762,43.92466577517807,42.452059592514914,0
1393,2000-01-31 06:00:00,22.57257409503671,18.2807594206994,28.155230333659226,31.09354975639601,0
1366,2000-01-31 07:00:00,19.76836942768833,27.108880210907376,63.33631648602161,69.5538984925634,1
1442,2000-01-31 08:00:00,20.03387089151722,24.787512428987476,43.93818439020158,39.449342826467706,0
1154,2000-01-31 09:00:00,32.192395948820476,26.56448357284144,61.72135693093419,49.71039412743105,1
1695,2000-01-31 10:00:00,24.16342257637679,25.777425091651693,64.06082400920609,66.36435347663542,1
1366,2000-01-31 11:00:00,30.17978901013971,33.82538942532073,87.44135581161395,68.27184260088957,1
1990,2000-01-31 12:00:00,21.02602573006841,23.093679754390696,41.4401291143714,53.488405436624134,0
1055,2000-01-31 13:00:00,21.73006313916317,27.690346952359523,68.92485104112865,82.35723221807808,1
1919,2000-01-31 14:00:00,20.705960616614437,19.973322467270002,46.151357261410034,40.290231487145505,0
1162,2000-01-31 15:00:00,20.985227376658166,18.637969352885445,48.866555013341674,47.46552822496421,0
1463,2000-01-31 16:00:00,22.831788065730386,17.35623993092411,37.76425593023502,43.828700963508105,0
1666,2000-01-31 17:00:00,20.8073187527612,19.467477502098173,43.20315882777254,30.443427428733855,0
1795,2000-01-31 18:00:00,23.68284985274584,25.19155265819352,72.34739386617707,68.71743085345929,1
1811,2000-01-31 19:00:00,19.673047740985222,17.470402037209386,23.27432794833137,28.650757942065542,0
1428,2000-01-31 20:00:00,25.248925378184175,17.73612673523227,52.1806777084005,37.01533448007166,0
1282,2000-01-31 21:00:00,21.504555336504207,30.52100683936345,63.36211235102855,64.48627852613316,1
1271,2000-01-31 22:00:00,15.10377906181774,20.501455430802558,53.037063872336596,41.35212302410746,0
1538,2000-01-31 23:00:00,18.31114718338399,18.75076788997778,29.11424218971356,48.490364465299166,0
1527,2000-02-01 00:00:00,19.611766760038222,26.748430945694018,40.7176616896172,48.187241916252056,0
1161,2000-02-01 01:00:00,24.457085466038247,23.860739243056674,71.06451661860685,78.62462608705934,1
1896,2000-02-01 02:00:00,18.805253328150055,19.229921594167173,52.22501434008668,50.54736076595425,0
1883,2000-02-01 03:00:00,23.045609179264723,16.859192978961623,36.226315240577065,51.18745379073219,0
1957,2000-02-01 04:00:00,24.656503636641006,22.333825830009705,75.36005715949057,68.69879173822824,1
1679,2000-02-01 05:00:00,24.006377112197633,28.666428471749967,75.69140070494393,59.149709633048914,1
1528,2000-02-01 06:00:00,25.535585052297368,21.148034545876758,68.93081723375134,65.55467853436849,1
1973,2000-02-01 07:00:00,21.771769354519197,22.371482562131487,28.170015893002468,48.75424493028173,0
1544,2000-02-01 08:00:00,18.179619344543934,20.098027440588872,35.172494200295574,48.60075807610478,0
1768,2000-02-01 09:00:00,21.542178325134614,22.191058661958685,35.27823502089714,27.915513320019087,0
1655,2000-02-01 10:00:00,18.165030532122262,20.937446608624715,66.77458434423365,72.67449670566607,1
1215,2000-02-01 11:00:00,25.069361655195657,21.827777128719205,35.59248459512127,29.25134669691355,0
1319,2000-02-01 12:00:00,20.517187311303694,16.8106239802672,39.4813186759196,40.59488119830375,0
1630,2000-02-01 13:00:00,24.267471699868373,22.15645598438443,47.86758278369233,35.33164206682268,0
1465,2000-02-01 14:00:00,21.070636368108328,22.282576477704747,35.85582183574966,44.929113167343765,0
1908,2000-02-01 15:00:00,17.830054045439503,20.706790166891377,37.03570617657258,36.73553356699973,0
1000,2000-02-01 16:00:00,15.534570805252699,21.540172851748014,56.32842098044924,47.030993163505954,0
1309,2000-02-01 17:00:00,22.6434785759753,15.967775984494413,56.62121187922355,56.08390113272379,0
1577,2000-02-01 18:00:00,21.453288439081017,21.93762775854806,39.20955654564134,51.64175232943461,0
1002,2000-02-01 19:00:00,20.85335818920552,28.403895352640532,64.43158340240159,63.48601060173105,1
1778,2000-02-01 20:00:00,21.071114845229204,18.236533419140205,28.842531721747093,30.04539841703707,0
1362,2000-02-01 21:00:00,21.108957171444718,22.437229478428964,43.083046843101286,42.470960256314726,0
1334,2000-02-01 22:00:00,15.659434238315953,16.89371866954735,44.965925849991095,32.407397124231416,0
1301,2000-02-01 23:00:00,21.472216368370212,18.32323646883424,40.10481096030881,40.728913266105266,0
1414,2000-02-02 00:00:00,28.18134690861978,23.543761468766093,64.85593543951886,74.71367277714249,1
1454,2000-02-02 01:00:00,26.042433278297352,23.795756914702864,36.902295787423995,49.63981181642998,0
1576,2000-02-02 02:00:00,25.392433741588015,22.556577352405945,34.73443297388148,42.28349422521804,0
1585,2000-02-02 03:00:00,19.89418024519993,20.96967526793071,39.39313289981794,28.6362946294387,0
1677,2000-02-02 04:00:00,24.87983316508783,21.68942468957548,72.74177583815059,75.3559553000146,1
1238,2000-02-02 05:00:00,25.659978456991606,25.372425351679595,72.43925981443176,78.72158231688411,1
1812,2000-02-02 06:00:00,25.61479843090203,24.900225348662357,60.506319188442475,65.57845753966576,1
1724,2000-02-02 07:00:00,25.82559795584872,24.673807207950695,55.598046272862966,72.09368515152885,1
1676,2000-02-02 08:00:00,27.469451908232664,25.732431973846236,70.33842867254262,80.17526974535197,1
1673,2000-02-02 09:00:00,23.438422607418556,22.764915526248057,92.93877579378659,61.77793879038743,1
1009,2000-02-02 10:00:00,23.666166364870467,28.007333307678188,85.98755133000334,68.3090790145833,1
1389,2000-02-02 11:00:00,25.84773639802521,23.74931212472717,81.68147091856503,67.43279615554417,1
1347,2000-02-02 12:00:00,28.842200984994086,23.916045931207172,76.19469489406204,85.83443285235937,1
1209,2000-02-02 13:00:00,25.014445115892848,24.801081527484577,64.32829238643129,57.30085819356052,1
1990,2000-02-02 14:00:00,18.564669763658863,22.027899838429427,28.851794505498287,42.447067930583664,0
1438,2000-02-02 15:00:00,21.082449202077463,22.779157987282932,47.01528389842594,35.40272033861113,0
1264,2000-02-02 16:00:00,21.246793502716383,25.6137496282437,38.10351967320713,45.26423685804493,0
1344,2000-02-02 17:00:00,18.930426524871645,18.402026412537264,28.245273312324066,32.60060794779652,0
1216,2000-02-02 18:00:00,15.12294520230111,20.734478181720288,37.513765272600935,47.74672108429438,0
1250,2000-02-02 19:00:00,19.27682156145148,19.770148204967132,42.99945705471514,39.862753256616834,0
1501,2000-02-02 20:00:00,23.519952176491884,17.696608681088378,46.85497458600489,48.734370719144046,0
1007,2000-02-02 21:00:00,17.371531213542223,24.843713927286053,37.926264036060715,30.410578789850767,0
1083,2000-02-02 22:00:00,23.155925412303038,22.031003777838276,65.71666757410269,54.79276244868246,1
1148,2000-02-02 23:00:00,22.213671799135017,20.847460323009336,44.655292915471016,31.37337282764058,0
1202,2000-02-03 00:00:00,20.39568242290166,21.552010311592255,50.66595017728304,39.89272565221233,0
1535,2000-02-03 01:00:00,26.896589658283226,25.09508105019799,87.6213355911393,71.3657398313003,1
1347,2000-02-03 02:00:00,32.21492154205357,21.609740473057023,73.45206971876645,71.6433597845821,1
1643,2000-02-03 03:00:00,20.345626841523984,22.00676260867623,34.779651882888814,52.67972992545488,0
1821,2000-02-03 04:00:00,19.04997563909913,16.301327951620237,41.805218890348115,30.370781436296287,0
1657,2000-02-03 05:00:00,21.964925213821658,24.051678368958544,22.58489375897171,34.22166848206753,0
1227,2000-02-03 06:00:00,15.022298999849006,21.170919637478157,19.561020240338408,44.58212601672873,0
1788,2000-02-03 07:00:00,23.67747335131057,25.25289706026261,86.07247574784338,82.13545252611605,1
1987,2000-02-03 08:00:00,17.256329611045395,22.500046640677724,52.00874380227421,47.34906472332824,0
1161,2000-02-03 09:00:00,21.967551874040666,25.474617806334425,76.32916720011416,82.88692676146492,1
1772,2000-02-03 10:00:00,21.581706818401226,22.60413700523669,91.19906035896526,75.2776395738098,1
1954,2000-02-03 11:00:00,19.621116605231958,24.991918279928733,48.824450527179096,24.187755225862166,0
1078,2000-02-03 12:00:00,21.923725600273134,24.16275937569172,37.24190315865187,39.101971571676614,0
1547,2000-02-03 13:00:00,21.062543012976015,23.446305843593713,56.30093256656306,70.17136986755571,1
1746,2000-02-03 14:00:00,20.873286557876256,29.65831266823902,69.01186547046355,80.94876642451436,1
1779,2000-02-03 15:00:00,19.88885323264341,15.524441446339956,37.0758702298417,36.557941721452686,0
1964,2000-02-03 16:00:00,30.742535145433024,28.411128701410426,57.58446611062725,82.48904564223116,1
1657,2000-02-03 17:00:00,17.825356531762925,17.683145675465237,38.66325240805371,35.177641996150854,0
1284,2000-02-03 18:00:00,19.248893750678803,22.33727516152826,46.551703308238565,23.645635920639382,0
1122,2000-02-03 19:00:00,21.147016359113277,25.710098604191955,65.73663606861433,77.6789201174557,1
1688,2000-02-03 20:00:00,21.56115407802027,16.598837068458945,41.5579696912558,31.85518062821339,0
1642,2000-02-03 21:00:00,24.61755018260113,24.27122258622281,37.91350760787308,26.131083128390408,0
1235,2000-02-03 22:00:00,17.768043083689783,20.816570380146338,33.73786069862493,53.65647739474727,0
1465,2000-02-03 23:00:00,15.840526546313951,21.120473971413244,37.012404865706735,47.132660643029865,0
1593,2000-02-04 00:00:00,25.29939151114591,23.929905320622375,47.98079597344753,63.29773901419548,1
1227,2000-02-04 01:00:00,21.470824750891975,23.56715402895447,63.31959283711217,56.49376184376337,1
1561,2000-02-04 02:00:00,20.90263119580211,22.694010783544353,82.40271798704849,79.47965770067064,1
1841,2000-02-04 03:00:00,23.308248014379387,23.455523348035868,43.245752938449016,68.92397684364298,1
1033,2000-02-04 04:00:00,23.72520414033628,28.726496471244005,70.51121461564118,75.22174567892495,1
1097,2000-02-04 05:00:00,25.223949839748006,21.299555761678796,38.692067686457484,46.34312790994527,0
1817,2000-02-04 06:00:00,21.30728514545925,17.450873374184805,42.997406296604794,43.1212204396375,0
1778,2000-02-04 07:00:00,20.472484474565682,15.847969401535916,37.69925180899854,44.88279220472792,0
1022,2000-02-04 08:00:00,22.835519734911877,25.00285787519247,70.74107517790077,87.96781574362477,1
1626,2000-02-04 09:00:00,19.502891367784688,21.965064350321484,39.47249001475992,57.583582052911886,0
1705,2000-02-04 10:00:00,21.261609124487023,28.361213993544,65.83889901266738,53.676731497085555,1
1986,2000-02-04 11:00:00,23.25384169487738,17.099025005513862,43.5206967346728,48.88060441888216,0
1925,2000-02-04 12:00:00,20.666319096225312,19.167866450476307,34.081963603663986,43.25740960746183,0
1631,2000-02-04 13:00:00,19.587266846248767,24.74640874028792,39.49288311311392,42.852607608641236,0
1608,2000-02-04 14:00:00,29.19023286565481,24.127261620372554,76.8921061144565,89.21348785384626,1
1832,2000-02-04 15:00:00,20.38774632779441,21.266834628503986,65.58702490752759,62.809685174151625,1
1305,2000-02-04 16:00:00,20.36920447411357,18.74423976423619,35.63546058108997,42.69115691029933,0
1110,2000-02-04 17:00:00,22.690664198141214,16.133726127728725,34.59546431343908,34.28687649007901,0
1769,2000-02-04 18:00:00,19.81153343923868,19.543632304125044,47.16179105267457,45.5796834089176,0
1223,2000-02-04 19:00:00,19.063458900067747,23.143663003940322,66.43916622803944,59.57611011202682,1
1193,2000-02-04 20:00:00,24.84589185966233,22.87436708040848,65.31036929390999,70.11015817626333,1
1055,2000-02-04 21:00:00,25.687291073041305,22.288817186389977,85.16819134080859,58.694406102871845,1
1176,2000-02-04 22:00:00,17.77357017253357,19.757096990302028,38.470588449686005,42.488342010548344,0
1442,2000-02-04 23:00:00,28.95893933262486,19.549587206454166,43.56761882945807,45.58996911424414,0
1074,2000-02-05 00:00:00,18.798839384448126,20.523585220706032,25.997334548431937,50.866001060734085,0
1217,2000-02-05 01:00:00,21.99051943689766,26.793800376388894,71.65054628306743,60.509961937227786,1
1977,2000-02-05 02:00:00,26.770874094445446,26.86938866296144,74.04768038203565,73.54235530316001,1
1179,2000-02-05 03:00:00,24.54220553522469,18.642657776073793,30.563494572283545,26.486294562043085,0
1738,2000-02-05 04:00:00,23.5229149478626,26.193206296762135,68.59407182799094,66.74861199884316,1
1691,2000-02-05 05:00:00,20.12507828340076,21.39342235462765,79.97376769163812,72.43795024892492,1
1098,2000-02-05 06:00:00,23.899980917851394,19.219736620495294,64.20558234199689,36.933701779129954,0
1655,2000-02-05 07:00:00,23.15254561375766,20.236979943643274,53.292501535324206,50.983360546773085,0
1486,2000-02-05 08:00:00,24.865695790601237,25.510491193773994,70.01212348592296,74.61292341206763,1
1024,2000-02-05 09:00:00,25.791794404534357,28.33033895618232,72.76110283519854,70.64963418198744,1
1412,2000-02-05 10:00:00,24.731985009345042,25.08653424418726,70.72542813788765,57.37082376616985,1
1244,2000-02-05 11:00:00,26.878501287546488,24.328120319856215,66.31990123872747,61.47597739577469,1
1923,2000-02-05 12:00:00,23.874676021003143,24.111493573314846,80.31378745810977,69.5213862788151,1
1775,2000-02-05 13:00:00,24.327866699293295,25.747588119113068,60.97250914355495,70.80196934855155,1
1542,2000-02-05 14:00:00,21.77090817180328,20.068089553477037,29.937562390723357,33.564172943083214,0
1666,2000-02-05 15:00:00,25.449004603194485,22.283906105923585,70.8995309277406,77.68790791870366,1
1286,2000-02-05 16:00:00,16.571567567834336,21.494642327499236,40.87609832455229,53.75583588170657,0
1588,2000-02-05 17:00:00,21.332159441497392,21.4292889565285,33.17336271494916,57.86007547138869,0
1661,2000-02-05 18:00:00,23.160947249805687,31.56363632532709,76.13712373223835,88.58150948469518,1
1971,2000-02-05 19:00:00,21.706616549399303,20.922642543332994,29.67188013429578,29.925751357676425,0
1027,2000-02-05 20:00:00,18.093899056233035,22.38119451013781,50.07503557775247,43.966209516668656,0
1946,2000-02-05 21:00:00,23.654974696738442,22.926286867388395,62.95336692819012,70.29625046266659,1
1213,2000-02-05 22:00:00,32.50566342209852,27.339491961651355,62.19126075496463,78.52571330729596,1
1740,2000-02-05 23:00:00,26.745431790072093,20.298305778624375,56.21898372385873,27.198181710135295,0
1458,2000-02-06 00:00:00,17.522978266837782,17.424326019003093,54.6935339469101,38.43105468210357,0
1670,2000-02-06 01:00:00,22.22992029122941,17.70561918861063,29.74632428220392,45.50002434372628,0
1564,2000-02-06 02:00:00,21.832808946496723,14.24361875692314,55.195471423320456,31.052739443871545,0
1257,2000-02-06 03:00:00,26.231397797847137,21.115222875824912,68.40445990804855,73.45464687005506,1
1042,2000-02-06 04:00:00,19.037138108032863,19.71075231684888,24.214119500906946,24.98434084782047,0
1258,2000-02-06 05:00:00,20.251594328122945,20.699017864834254,58.91675034757138,39.93078421864036,0
1549,2000-02-06 06:00:00,18.875992848108822,21.536805365909984,26.141541629914997,28.221547396078954,0
1148,2000-02-06 07:00:00,24.699814606490495,29.71865276481962,54.878838856842286,74.04242633497626,1
1316,2000-02-06 08:00:00,17.654439183176635,21.264281157273366,34.09460149283587,50.77358004342692,0
1825,2000-02-06 09:00:00,28.532910063660424,28.308440677356565,77.74202915769787,76.73247716733037,1
1940,2000-02-06 10:00:00,23.730361630984113,22.12777416597058,59.54041828790995,76.38926926802161,1
1630,2000-02-06 11:00:00,27.30488796191866,24.69615749516917,85.64874497181859,72.39611192110775,1
1247,2000-02-06 12:00:00,17.91756554517246,22.868549551189908,38.23353017595383,55.370066973648754,0
1024,2000-02-06 13:00:00,25.015574755075708,27.829674678997954,78.67887977915623,79.51013284045422,1
1211,2000-02-06 14:00:00,22.685406553245905,25.19017827443925,30.2020723685459,45.278467821217106,0
1803,2000-02-06 15:00:00,19.754289928377684,25.87198630454923,41.643869601061546,21.695302254296337,0
1627,2000-02-06 16:00:00,21.46215868113249,23.144575900590983,54.160711077306566,54.21853476465527,0
1057,2000-02-06 17:00:00,26.934279602859576,26.007863683091212,63.10609824673354,69.28354073595015,1
1582,2000-02-06 18:00:00,28.071725540921413,28.52888394487924,69.3912121424936,78.95157203945303,1
1482,2000-02-06 19:00:00,20.69776319490735,28.624407755399314,51.71826927532429,31.91034309900664,0
1327,2000-02-06 20:00:00,24.141819857318364,29.351983307598722,71.39046824876031,62.55715752150935,1
1714,2000-02-06 21:00:00,27.099288966685922,22.06054029779657,52.67494642775692,59.303402064569156,1
1705,2000-02-06 22:00:00,17.918784778792936,19.75253323331805,40.74491787620206,35.11745044231454,0
1235,2000-02-06 23:00:00,25.316141939967864,26.00782468794909,56.461337681780904,56.72623176028743,1
1231,2000-02-07 00:00:00,28.0340669745213,23.497461691041078,86.85494492421117,69.41477169873228,1
1460,2000-02-07 01:00:00,26.814855722088975,26.743404946845505,79.14646802917325,70.9425877343772,1
1135,2000-02-07 02:00:00,25.450333637486295,24.92222921112432,73.06976442618506,72.33375864680679,1
1932,2000-02-07 03:00:00,24.797951011698768,25.074537255123083,77.62874592563074,78.31561688543032,1
1011,2000-02-07 04:00:00,22.834804434803072,26.91185483113005,80.25264868196572,82.44974146417653,1
1961,2000-02-07 05:00:00,25.712845730478502,24.49981869409706,76.41669089561245,60.61562850474323,1
1137,2000-02-07 06:00:00,24.033733621269715,16.644337985148887,48.34719002727674,42.98551632445726,0
1726,2000-02-07 07:00:00,18.494284395076647,23.14383161518772,68.05512946465196,60.28647357081998,1
1255,2000-02-07 08:00:00,22.922740255455412,17.4191078796743,42.569294733650054,25.131544090810348,0
1029,2000-02-07 09:00:00,25.586700126105033,28.36207208527929,63.68235679941292,77.23052436394326,1
1105,2000-02-07 10:00:00,25.446159669152248,23.114455532975263,77.2010933650684,69.21414289042063,1
1933,2000-02-07 11:00:00,19.56127558953944,24.22710747153977,22.23853133055635,23.29821437997727,0
1182,2000-02-07 12:00:00,26.34297880070314,25.983882188187177,68.29774353297259,58.54920016821764,1
1209,2000-02-07 13:00:00,27.08919012541872,22.32967824319215,80.21901807336297,78.54631781213578,1
1724,2000-02-07 14:00:00,15.783766432523043,17.26181970659397,34.53289906953896,25.62263403164139,0
1016,2000-02-07 15:00:00,21.500282179319303,21.88654494164937,50.40136376840683,30.63949474472145,0
1425,2000-02-07 16:00:00,23.113043854814713,22.012815894687854,26.71808872151435,39.856080212864825,0
1937,2000-02-07 17:00:00,17.34322908602768,18.365878532179746,36.82492156630494,58.907859490692246,0
1899,2000-02-07 18:00:00,21.81244604147012,17.973056306813035,48.2827314894732,34.83980804299108,0
1272,2000-02-07 19:00:00,25.450839607988154,19.74823638087825,84.57815344980038,74.41981418638454,1
1451,2000-02-07 20:00:00,20.153439069808396,24.084138262058893,49.894700817702386,39.33625709185207,0
1207,2000-02-07 21:00:00,25.166224250042944,25.445357451947363,49.48110960776995,61.908112937717526,1
1629,2000-02-07 22:00:00,20.875486753975363,18.71840771327105,47.61267516559782,42.27831224405862,0
1190,2000-02-07 23:00:00,19.41059391578952,25.05458798158685,71.37463407540989,75.0774286343796,1
1357,2000-02-08 00:00:00,22.72863891545514,22.767087161788815,64.3560164222142,68.07113644741412,1
1666,2000-02-08 01:00:00,18.020056404133804,21.38671558807287,39.2833247865189,51.52482226288252,0
1146,2000-02-08 02:00:00,18.781121407425807,18.16996108533469,42.98771283766665,30.572932789360443,0
1329,2000-02-08 03:00:00,18.472679210371048,30.90639708763295,55.00040570483842,81.44170405315035,1
1386,2000-02-08 04:00:00,14.558576968425765,15.902133180513637,33.15375721547875,48.73554073855053,0
1979,2000-02-08 05:00:00,33.67159166739934,25.39134531961902,76.2225032417192,61.72827384281164,1
1891,2000-02-08 06:00:00,16.612781777123374,18.501508844966306,48.07813184844557,48.29548890566631,0
1921,2000-02-08 07:00:00,27.385863037155048,29.324996339479846,66.3662689471133,69.8188457071519,1
1335,2000-02-08 08:00:00,18.284891265942612,25.384349543125385,48.12539173660139,45.35566323473375,0
1499,2000-02-08 09:00:00,31.397363397762113,23.0841241157122,67.8512262853201,56.09161468279439,1
1992,2000-02-08 10:00:00,27.374534180495907,24.019498556637732,53.410607137617724,53.56308944157104,1
1989,2000-02-08 11:00:00,25.30024871711666,20.893825451722993,93.11846976506656,65.77680747567204,1
1072,2000-02-08 12:00:00,17.843474798230123,18.771299187007017,52.330633381120805,39.100052649703585,0
1565,2000-02-08 13:00:00,20.347347777656644,17.168027708638995,45.410816110678965,52.86519346041824,0
1965,2000-02-08 14:00:00,15.197886665641734,19.040618717760875,43.91838046681,33.97839720845183,0
1322,2000-02-08 15:00:00,22.93525782964569,20.279205480195003,39.288556716001,39.83983172363391,0
1055,2000-02-08 16:00:00,23.44518161697566,30.180710627814005,73.04685430838275,70.11995365454281,1
1757,2000-02-08 17:00:00,18.845212170067065,20.31826209869702,43.567923088521034,46.45983582432429,0
1241,2000-02-08 18:00:00,27.066829964463814,21.320817076807153,27.10407959954842,47.32729805665079,0
1824,2000-02-08 19:00:00,21.37524971426958,20.254037161582087,54.897286936677475,42.62037133344734,0
1388,2000-02-08 20:00:00,15.62097218694666,23.245146234493454,53.62981826248253,41.06351482565976,0
1288,2000-02-08 21:00:00,15.210796329132437,20.683010593582893,37.9592537749445,18.414602720637546,0
1004,2000-02-08 22:00:00,26.510025774640088,13.947449659756199,42.73694234277831,42.20069570855271,0
1332,2000-02-08 23:00:00,18.65328150711268,21.902328255927536,87.069377728315,77.91631074529431,1
1168,2000-02-09 00:00:00,20.843097255257703,22.9102468810089,60.48032068620346,57.41385569014216,1
1340,2000-02-09 01:00:00,17.554025169782946,15.232305264854318,46.86735955834481,38.62052028122888,0
1753,2000-02-09 02:00:00,17.153461704480627,20.727126118283064,25.68815141364473,21.71941022261408,0
1617,2000-02-09 03:00:00,27.322645076264134,23.519961094602802,57.44142942296609,79.07364605691652,1
1772,2000-02-09 04:00:00,26.804380697555175,25.012779013164472,69.24171161508887,84.15471446992515,1
1167,2000-02-09 05:00:00,18.223793726913268,23.386823159611662,27.86778047407669,30.33659649013027,0
1177,2000-02-09 06:00:00,23.806942444720658,19.878894372186373,59.34573763445458,57.915275758673566,1
1493,2000-02-09 07:00:00,19.60618545705158,19.962772897215295,28.001631934868726,35.135172520013946,0
1078,2000-02-09 08:00:00,17.326612226207082,22.1510064637954,47.06486543224791,38.29988634518382,0
1227,2000-02-09 09:00:00,23.098787613633498,19.441703646089433,49.31585225828363,32.13537486728557,0
1813,2000-02-09 10:00:00,25.45760464294801,25.05810911226591,66.24868733961044,82.40477251169672,1
1263,2000-02-09 11:00:00,24.855285716822664,19.81774885449977,33.860038566393996,35.382270471862974,0
1714,2000-02-09 12:00:00,17.082328585047208,20.215730242527066,13.578950944522038,60.46733898084682,0
1167,2000-02-09 13:00:00,26.034570187036195,26.905437446812535,76.8918640548694,49.96275840070254,1
1572,2000-02-09 14:00:00,17.548349936479454,23.293992880785623,36.89434586802109,21.970636214516013,0
1175,2000-02-09 15:00:00,16.710731735486014,16.541585213146853,48.419599254327125,41.59559990573408,0
1257,2000-02-09 16:00:00,23.697319993237727,18.75258323591431,60.01141328412923,63.37653094937853,1
1788,2000-02-09 17:00:00,25.7054122988732,27.41217734900269,77.19783813567842,75.84335664832817,1
1585,2000-02-09 18:00:00,24.129677934512976,25.78620364792461,63.88917125259213,77.03234662902516,1
1835,2000-02-09 19:00:00,21.075547600509985,27.33492788648677,64.61118917461783,76.98428290832216,1
1299,2000-02-09 20:00:00,25.329878928513764,16.335502636740266,35.2752306826839,44.031477774769556,0
1576,2000-02-09 21:00:00,25.682327402448827,26.396620273684213,74.24181163005709,64.32773366410859,1
1142,2000-02-09 22:00:00,26.485063684417433,16.388011264642792,31.32364974014758,31.40380509743942,0
1956,2000-02-09 23:00:00,20.466295145674273,26.280084671473134,44.070788682013145,45.73036819306574,0
1970,2000-02-10 00:00:00,22.061051654844334,24.274562872545904,72.84318247532147,86.37445945161758,1
1238,2000-02-10 01:00:00,18.76030229156813,26.365660219972483,44.0278336258904,28.800510817636948,0
1934,2000-02-10 02:00:00,19.16725134455855,19.38187645145867,79.73325464303366,62.719804464515306,1
1625,2000-02-10 03:00:00,24.754031705049307,30.370479702386195,57.06087291851131,60.71839771412577,1
1298,2000-02-10 04:00:00,21.581607568445797,20.754109048868024,68.35239885172291,63.063294784670255,1
1222,2000-02-10 05:00:00,21.638718917818505,18.85888315299127,26.54990028976244,30.61952834725099,0
1034,2000-02-10 06:00:00,16.71749560456728,20.230044359967852,45.777650690236065,47.05715144427704,0
1628,2000-02-10 07:00:00,25.287571956529973,23.475651376873905,82.72381580850193,85.11647461720236,1
1344,2000-02-10 08:00:00,19.895956376971537,20.787252909012317,43.14570268975854,41.81809538947664,0
1764,2000-02-10 09:00:00,25.75559190240309,23.423341836849282,70.41197956082961,55.840381245250846,1
1650,2000-02-10 10:00:00,14.685387586837235,23.124425032214166,42.45929839785934,32.39714214019681,0
1891,2000-02-10 11:00:00,20.808482722694585,25.390148139233514,85.04952436670693,85.15331564191497,1
1891,2000-02-10 12:00:00,25.50777222080231,24.08177527142269,65.5245614959372,63.862418472783105,1
1802,2000-02-10 13:00:00,17.70144153726182,23.06934425795945,29.399246251326737,39.0599418647676,0
1861,2000-02-10 14:00:00,31.116497739318348,20.47756313570407,57.4200919341024,86.52089002246291,1
1753,2000-02-10 15:00:00,18.560634558164654,21.501438305018908,54.438550353800714,24.162727840813044,0
1273,2000-02-10 16:00:00,25.452870658672474,26.992041325134277,76.9503550190027,55.648033415635155,1
